process,ans,r,lambda,epoch,n5447,10367.98081,0.680542927,0.933076487,114,1
6686,4599.864987,0.853095118,1.062954563,114,1,,,,,
6684,4602.255856,0.242006082,1.417005901,114,1,,,,,
6689,4645.372274,0.534613248,1.034736472,114,1,,,,,
6691,4670.098557,0.862376853,0.591257942,114,1,,,,,
6689,4701.598611,0.534744388,0.626610044,114,1,,,,,
6684,4722.375645,0.902052125,0.928111576,114,1,,,,,
6687,4727.356773,0.80990845,0.699301867,114,1,,,,,
6687,4728.539965,0.241010841,0.618661037,114,1,,,,,
6691,4776.986907,0.781389525,0.999359078,114,1,,,,,
6686,4781.782443,0.890014461,0.75851621,114,1,,,,,
6684,4788.097916,0.810028806,0.482077781,114,1,,,,,
6686,4812.476915,0.641466076,0.496843931,114,1,,,,,
6685,4842.69093,0.649918773,1.205420274,114,1,,,,,
6689,4849.083823,0.862065025,1.061076485,114,1,,,,,
6687,4855.154208,0.889909244,0.861677139,114,1,,,,,
6687,4860.493104,0.862002688,1.081227782,114,1,,,,,
6688,4896.997931,0.885533836,0.528805235,114,1,,,,,
6686,4916.123844,0.852250841,1.120324926,114,1,,,,,
6693,4964.617223,0.862126817,1.081573616,114,1,,,,,
6693,4975.304646,0.862614086,0.657127351,114,1,,,,,
6685,5010.770098,0.781487918,1.281763971,114,1,,,,,
6688,5016.246579,0.904982248,1.323172199,114,1,,,,,
6687,5057.734849,0.535346106,1.103854403,114,1,,,,,
6693,5061.338072,0.863213373,0.656177392,114,1,,,,,
6690,5070.557304,0.930956128,1.207082739,114,1,,,,,
6693,5084.86318,0.535586619,1.330133745,114,1,,,,,
6691,5117.067749,0.905013587,0.566192823,114,1,,,,,
6692,5128.403228,0.904923687,0.657107164,114,1,,,,,
6686,5143.99193,0.242459171,0.826387354,114,1,,,,,
6690,5156.932301,0.65009031,1.116099474,114,1,,,,,
6685,5156.993711,0.881590989,1.333395764,114,1,,,,,
6685,5180.782855,0.86265675,0.65401164,114,1,,,,,
6692,5187.442553,0.535373604,1.400518596,114,1,,,,,
6684,5241.136139,0.781643827,1.12843147,114,1,,,,,
6686,5248.452044,0.781955102,0.511255698,114,1,,,,,
6692,5249.413322,0.782019526,1.322177258,114,1,,,,,
6684,5249.711267,0.781888623,0.665221396,114,1,,,,,
6688,5255.729786,0.889695095,0.971541388,114,1,,,,,
6686,5283.20616,0.56008807,0.798823649,114,1,,,,,
6692,5305.765787,0.650063956,0.446039016,114,1,,,,,
6686,5308.577046,0.560085174,1.164947104,114,1,,,,,
6685,5320.275555,0.262772663,1.030733717,114,1,,,,,
6690,5325.312913,0.273231861,0.989173499,114,1,,,,,
6687,5352.400885,0.560139779,0.600029237,114,1,,,,,
6688,5377.772664,0.242769107,0.851445861,114,1,,,,,
6686,5389.317087,0.650046963,0.535888631,114,1,,,,,
6686,5397.422423,0.89880529,0.685957056,114,1,,,,,
6691,5398.134988,0.559916484,1.200239263,114,1,,,,,
6686,5407.716623,0.533717069,0.540934966,114,1,,,,,
6689,5432.993032,0.559898213,0.657378383,114,1,,,,,
6693,5442.713238,0.560217786,1.379710838,114,1,,,,,
6688,5447.509873,0.379394746,0.719659987,114,1,,,,,
6686,5457.091836,0.650082116,0.841273469,114,1,,,,,
6689,5476.183026,0.53290486,1.377694039,114,1,,,,,
6688,5529.854236,0.53546753,0.644683724,114,1,,,,,
6691,5562.725038,0.560398543,0.974745124,114,1,,,,,
6688,5578.257919,0.535582006,0.512230632,114,1,,,,,
6684,5578.542995,0.377624744,1.410900949,114,1,,,,,
6685,5586.370659,0.561089881,1.105022905,114,1,,,,,
6691,5597.646069,0.377754577,1.33393956,114,1,,,,,
6685,5605.202158,0.810153334,0.545704682,114,1,,,,,
6685,5605.267079,0.930950111,1.002883558,114,1,,,,,
6691,5605.944046,0.377411102,0.83196489,114,1,,,,,
6685,5607.780066,0.560914751,1.160562961,114,1,,,,,
6693,5614.235645,0.561951194,0.841895659,114,1,,,,,
6686,5621.172563,0.379254887,1.212566779,114,1,,,,,
6685,5637.655117,0.649940129,0.749098219,114,1,,,,,
6684,5641.617918,0.533738175,0.563980467,114,1,,,,,
6685,5642.262417,0.650321403,0.962234691,114,1,,,,,
6685,5646.179431,0.533538785,0.517238102,114,1,,,,,
6692,5649.050202,0.267692558,1.152955817,114,1,,,,,
6690,5649.087648,0.781520677,0.903763606,114,1,,,,,
6688,5649.797248,0.561013904,0.863783513,114,1,,,,,
6686,5651.005761,0.53325774,0.680111794,114,1,,,,,
6692,5653.589391,0.930903404,1.250873993,114,1,,,,,
6692,5655.039944,0.56029608,0.573859336,114,1,,,,,
6691,5656.314855,0.377579057,1.06887554,114,1,,,,,
6690,5668.95259,0.379382102,0.967336451,114,1,,,,,
6691,5680.235626,0.521655949,0.581843989,114,1,,,,,
6689,5688.118972,0.560294123,0.936425443,114,1,,,,,
6684,5689.313377,0.377322054,1.088340016,114,1,,,,,
6684,5695.463892,0.56039348,0.74280199,114,1,,,,,
6687,5698.356194,0.560808051,0.78853054,114,1,,,,,
6684,5705.99769,0.881797334,1.374140048,114,1,,,,,
6687,5718.573311,0.560834169,0.839078922,114,1,,,,,
6690,5720.021051,0.377055498,0.873362471,114,1,,,,,
6690,5751.27227,0.484385349,0.455162634,114,1,,,,,
6688,5759.689834,0.484405595,0.826013123,114,1,,,,,
6686,5760.214088,0.532629586,1.216546401,114,1,,,,,
6687,5774.16027,0.37838401,0.707857484,114,1,,,,,
6690,5775.841614,0.376944807,0.684456077,114,1,,,,,
6684,5780.565377,0.532797662,0.65025478,114,1,,,,,
6693,5781.70614,0.272100184,1.046056433,114,1,,,,,
6688,5782.803664,0.904915376,1.199870962,114,1,,,,,
6684,5812.521818,0.266425972,0.809297691,114,1,,,,,
6684,5812.862784,0.521698117,1.426147918,114,1,,,,,
6692,5826.263373,0.533613852,1.145816894,114,1,,,,,
6691,5831.964594,0.27012728,0.548019799,114,1,,,,,
6685,5844.724396,0.840525463,1.342973829,114,1,,,,,
6693,5876.333194,0.521169845,0.96193253,114,1,,,,,
6691,5881.242217,0.377901929,0.716409022,114,1,,,,,
6687,5885.433642,0.268726928,0.844205509,114,1,,,,,
6685,5888.772435,0.521166191,0.810904449,114,1,,,,,
6693,5894.191673,0.377882534,0.619383953,114,1,,,,,
6692,5897.954593,0.521176353,1.196467056,114,1,,,,,
6691,5899.976043,0.561534653,0.904763121,114,1,,,,,
6693,5911.96587,0.377544321,0.677886814,114,1,,,,,
6693,5912.946146,0.533722291,1.380879735,114,1,,,,,
6692,5916.515005,0.561799475,0.541798838,114,1,,,,,
6687,5918.21322,0.561568847,0.531452656,114,1,,,,,
6693,5927.537401,0.377359903,0.761794682,114,1,,,,,
6685,5960.822648,0.561641475,0.853156944,114,1,,,,,
6685,5964.227092,0.521178351,0.551530968,114,1,,,,,
6689,6007.005765,0.266803943,0.94134637,114,1,,,,,
6689,6008.358742,0.561441641,0.483494706,114,1,,,,,
6687,6019.104304,0.881196439,0.627930396,114,1,,,,,
6689,6029.503312,0.52189165,0.535846329,114,1,,,,,
6691,6029.506617,0.649966163,1.429578111,114,1,,,,,
6688,6029.590773,0.377142295,0.831958419,114,1,,,,,
6690,6035.658767,0.881697738,0.67085172,114,1,,,,,
6693,6035.692958,0.378472751,0.973713095,114,1,,,,,
6687,6036.984799,0.851935751,1.205930202,114,1,,,,,
6693,6043.293921,0.521798416,1.43200112,114,1,,,,,
6691,6049.485788,0.378657756,0.628977618,114,1,,,,,
6686,6052.717382,0.561455446,0.498739757,114,1,,,,,
6687,6053.756926,0.929875822,0.495811305,114,1,,,,,
6686,6078.235455,0.377368584,0.690758634,114,1,,,,,
6684,6095.841121,0.780963147,1.141186869,114,1,,,,,
6684,6097.245416,0.561199076,0.980868531,114,1,,,,,
6690,6115.176116,0.503771869,0.639129375,114,1,,,,,
6688,6130.742049,0.37644327,1.017970977,114,1,,,,,
6692,6159.916099,0.379869795,0.880211719,114,1,,,,,
6685,6167.842399,0.864546546,1.337442843,114,1,,,,,
6686,6184.535774,0.532727928,1.031627235,114,1,,,,,
6691,6194.258631,0.532573175,0.95131592,114,1,,,,,
6685,6195.235523,0.818981386,0.720766989,114,1,,,,,
6685,6211.542546,0.521338932,1.240404925,114,1,,,,,
6687,6216.187466,0.276638326,0.444588743,114,1,,,,,
6693,6228.214201,0.532549876,0.514828205,114,1,,,,,
6693,6245.655909,0.378726033,0.486581618,114,1,,,,,
6687,6251.956193,0.864532388,0.975798974,114,1,,,,,
6686,6252.205183,0.26733147,0.777947247,114,1,,,,,
6688,6256.283345,0.378592465,1.169333335,114,1,,,,,
6689,6256.701987,0.272561401,0.701194248,114,1,,,,,
6692,6260.20474,0.37872158,0.486064036,114,1,,,,,
6692,6280.944065,0.519933217,0.822653396,114,1,,,,,
6685,6294.182842,0.520304809,1.002530438,114,1,,,,,
6684,6307.13822,0.521852263,0.701736806,114,1,,,,,
6689,6309.37254,0.520104386,0.455376984,114,1,,,,,
6692,6326.825362,0.272726953,0.509358899,114,1,,,,,
6690,6327.404051,0.863495968,0.56387066,114,1,,,,,
6693,6329.317767,0.266863627,1.194686328,114,1,,,,,
6692,6336.166552,0.267583483,0.902087642,114,1,,,,,
6690,6337.401939,0.271053961,0.938960783,114,1,,,,,
6685,6345.176483,0.520132752,1.38043352,114,1,,,,,
6689,6363.385232,0.533359113,0.950678657,114,1,,,,,
6689,6378.303347,0.267712163,1.365289458,114,1,,,,,
6689,6389.858079,0.272314652,1.052889409,114,1,,,,,
6687,6392.09659,0.521499547,1.292610793,114,1,,,,,
6689,6392.679203,0.26448397,1.252315808,114,1,,,,,
6691,6393.073669,0.272342639,0.95499737,114,1,,,,,
6693,6409.58406,0.272619665,1.334343207,114,1,,,,,
6691,6417.707978,0.266321873,1.378291326,114,1,,,,,
6692,6418.987347,0.650183504,0.91242979,114,1,,,,,
6686,6432.998271,0.273409576,0.910954825,114,1,,,,,
6692,6433.889862,0.261761915,1.16627095,114,1,,,,,
6692,6441.818653,0.283499004,1.162598345,114,1,,,,,
6686,6451.24295,0.520047183,1.101960477,114,1,,,,,
6684,6451.979166,0.521577325,0.959717711,114,1,,,,,
6684,6464.429746,0.376473062,1.172539394,114,1,,,,,
6692,6469.088727,0.53299518,0.522530458,114,1,,,,,
6684,6469.571603,0.863266892,1.268739759,114,1,,,,,
6691,6475.920367,0.520490732,0.522638296,114,1,,,,,
6689,6478.457471,0.533014729,0.974559318,114,1,,,,,
6689,6490.615351,0.520401636,1.162607842,114,1,,,,,
6684,6497.088793,0.718131209,1.125339474,114,1,,,,,
6691,6497.53833,0.262965078,0.936427018,114,1,,,,,
6689,6498.64901,0.863562516,1.334344651,114,1,,,,,
6693,6500.458833,0.273281806,0.689757872,114,1,,,,,
6687,6513.025971,0.266376722,1.143541508,114,1,,,,,
6686,6515.922924,0.909140902,1.300259597,114,1,,,,,
6687,6537.251255,0.693338386,1.017946686,114,1,,,,,
6687,6554.321118,0.267071463,1.273086098,114,1,,,,,
6692,6582.979832,0.86347865,1.134555971,114,1,,,,,
6689,6583.73094,0.520293302,0.558940337,114,1,,,,,
6691,6585.096562,0.269034685,1.407088801,114,1,,,,,
6692,6586.899013,0.276353521,1.030147779,114,1,,,,,
6693,6588.850889,0.430609141,0.997248414,114,1,,,,,
6693,6589.722807,0.718066485,0.68185157,114,1,,,,,
6690,6589.942741,0.533065169,0.844492296,114,1,,,,,
6690,6596.2462,0.717656615,0.973494836,114,1,,,,,
6686,6599.663415,0.272903783,0.77684209,114,1,,,,,
6691,6605.14422,0.275765973,1.282001458,114,1,,,,,
6686,6610.571995,0.271751664,0.60622821,114,1,,,,,
6684,6614.201243,0.379875476,0.737249434,114,1,,,,,
6685,6618.590709,0.331801844,1.312803046,114,1,,,,,
6691,6650.688325,0.754724482,0.804321022,114,1,,,,,
6686,6650.852381,0.275564723,0.66443659,114,1,,,,,
6692,6659.030856,0.519771173,0.650461524,114,1,,,,,
6690,6674.683746,0.863898874,0.786218397,114,1,,,,,
6684,6686.412346,0.71804865,1.104434318,114,1,,,,,
6690,6689.677016,0.520267432,0.753207238,114,1,,,,,
6690,6702.46669,0.845425681,0.888702715,114,1,,,,,
6686,6712.731779,0.334864328,0.59765635,114,1,,,,,
6687,6715.887018,0.521126372,0.595064237,114,1,,,,,
6688,6732.250271,0.334870857,1.147402499,114,1,,,,,
6691,6753.41279,0.274780756,0.965762324,114,1,,,,,
6686,6757.897153,0.284558758,0.783635819,114,1,,,,,
6689,6759.84111,0.752607467,0.521214296,114,1,,,,,
6689,6764.318516,0.871739991,0.476945755,114,1,,,,,
6691,6769.965062,0.521137888,1.250774877,114,1,,,,,
6684,6781.279898,0.331849339,0.537017664,114,1,,,,,
6689,6783.440667,0.752202866,0.894542313,114,1,,,,,
6686,6784.529439,0.430630349,0.953549514,114,1,,,,,
6686,6792.021194,0.379183068,0.633257258,114,1,,,,,
6686,6802.402009,0.268715588,1.204948633,114,1,,,,,
6691,6804.102651,0.751832042,1.085410725,114,1,,,,,
6685,6829.301784,0.519864562,0.881101459,114,1,,,,,
6692,6830.130868,0.752050474,0.433671755,114,1,,,,,
6687,6831.75388,0.519819681,1.15420115,114,1,,,,,
6689,6834.054319,0.863963118,0.494695961,114,1,,,,,
6689,6840.384963,0.600071669,1.256389899,114,1,,,,,
6692,6852.988074,0.272679039,0.801348515,114,1,,,,,
6688,6854.222235,0.637816933,0.656138757,114,1,,,,,
6686,6856.968288,0.752042186,0.966163598,114,1,,,,,
6687,6865.622118,0.430851089,0.982309552,114,1,,,,,
6693,6874.9215,0.916731277,1.165076203,114,1,,,,,
6690,6878.791555,0.379734829,1.27952037,114,1,,,,,
6686,6882.202198,0.752715972,1.169073763,114,1,,,,,
6687,6890.349599,0.267404135,1.397874012,114,1,,,,,
6686,6896.067907,0.334949315,1.126812049,114,1,,,,,
6684,6897.162927,0.600110581,1.384169241,114,1,,,,,
6691,6898.108354,0.751963954,1.304425117,114,1,,,,,
6685,6906.620188,0.754520799,0.584009623,114,1,,,,,
6685,6908.730989,0.270663576,0.539260096,114,1,,,,,
6691,6934.396309,0.275981227,0.991172939,114,1,,,,,
6690,6934.831022,0.520566352,0.466630171,114,1,,,,,
6688,6937.152886,0.637822609,1.15580519,114,1,,,,,
6684,6939.303885,0.845382606,0.556236628,114,1,,,,,
6689,6952.448494,0.379965465,0.894342737,114,1,,,,,
6692,6954.825194,0.267671117,0.655451255,114,1,,,,,
6693,6971.798033,0.693162742,1.081575628,114,1,,,,,
6685,6976.030135,0.687624663,0.591948066,114,1,,,,,
6692,6985.604448,0.268954588,1.248008105,114,1,,,,,
6685,6995.205878,0.521097614,0.746118122,114,1,,,,,
6685,6998.37512,0.71753197,1.177672589,114,1,,,,,
6693,7006.903167,0.882687749,0.983032586,114,1,,,,,
6689,7014.314359,0.332351393,0.736372266,114,1,,,,,
6691,7019.070989,0.378765724,1.119895588,114,1,,,,,
6692,7020.260314,0.754604885,1.324888498,114,1,,,,,
6693,7021.457877,0.519212755,0.591960678,114,1,,,,,
6691,7021.655661,0.269772169,1.374108115,114,1,,,,,
6688,7038.897901,0.284534859,1.238471973,114,1,,,,,
6691,7040.616424,0.687751058,0.533258149,114,1,,,,,
6693,7044.608349,0.272734509,1.291351244,114,1,,,,,
6684,7081.910012,0.330635598,0.644313274,114,1,,,,,
6692,7089.011433,0.693340459,1.112164832,114,1,,,,,
6691,7092.504509,0.270517215,0.648497241,114,1,,,,,
6688,7093.49593,0.276156291,1.220639101,114,1,,,,,
6690,7095.286289,0.378825121,0.92625245,114,1,,,,,
6689,7103.225092,0.599394181,1.214093521,114,1,,,,,
6684,7107.946346,0.332637544,1.299773514,114,1,,,,,
6689,7114.229397,0.871566321,1.14232809,114,1,,,,,
6690,7121.002124,0.332551845,0.760903289,114,1,,,,,
6685,7125.706435,0.75484637,1.147004592,114,1,,,,,
6688,7144.784101,0.333546544,1.152678746,114,1,,,,,
6690,7145.611787,0.379293383,1.41213845,114,1,,,,,
6686,7151.586847,0.599832591,0.667284994,114,1,,,,,
6689,7155.658637,0.871566576,0.795811031,114,1,,,,,
6687,7161.581513,0.27643694,1.190742575,114,1,,,,,
6690,7166.721474,0.599392384,0.741448271,114,1,,,,,
6693,7167.704608,0.754845483,0.439041669,114,1,,,,,
6689,7167.758606,0.60093386,0.516750249,114,1,,,,,
6693,7168.560176,0.914735051,1.199783919,114,1,,,,,
6687,7170.978705,0.273954393,1.222127108,114,1,,,,,
6684,7174.013306,0.587508984,0.645415193,114,1,,,,,
6686,7179.659523,0.275976385,0.438339348,114,1,,,,,
6693,7184.968499,0.600186943,0.727386117,114,1,,,,,
6688,7185.896403,0.430305654,1.077717112,114,1,,,,,
6688,7186.114148,0.332549924,0.959898967,114,1,,,,,
6690,7189.534166,0.585531251,0.491676936,114,1,,,,,
6686,7190.261983,0.332224822,1.007442085,114,1,,,,,
6688,7190.868889,0.599048572,0.68204338,114,1,,,,,
6689,7191.437529,0.637586634,1.050363361,114,1,,,,,
6686,7192.938402,0.520829495,1.265754338,114,1,,,,,
6688,7203.341114,0.84015252,1.123962972,114,1,,,,,
6690,7203.519837,0.585713791,1.289233327,114,1,,,,,
6684,7203.802179,0.519225149,0.871042609,114,1,,,,,
6685,7221.859969,0.271479206,1.184866151,114,1,,,,,
6685,7222.069632,0.520728164,0.589767821,114,1,,,,,
6693,7223.762402,0.75312861,0.525029301,114,1,,,,,
6685,7223.861519,0.274838747,0.653682601,114,1,,,,,
6687,7226.6009,0.332314082,0.468162164,114,1,,,,,
6688,7229.068034,0.270496499,1.317727004,114,1,,,,,
6686,7230.838735,0.519408878,1.288230448,114,1,,,,,
6693,7233.058624,0.386834254,1.014340822,114,1,,,,,
6686,7252.241332,0.599834441,1.300948711,114,1,,,,,
6692,7252.775981,0.598902639,0.86084179,114,1,,,,,
6691,7252.868616,0.754598846,1.331490224,114,1,,,,,
6688,7258.273721,0.718092976,1.281150787,114,1,,,,,
6691,7264.145994,0.272265745,0.728625422,114,1,,,,,
6687,7267.100596,0.330679272,1.212485724,114,1,,,,,
6690,7267.187239,0.881288999,1.308443312,114,1,,,,,
6688,7274.360839,0.752624705,1.07165684,114,1,,,,,
6693,7281.364726,0.268539369,1.327320296,114,1,,,,,
6687,7283.564759,0.599662962,0.89954999,114,1,,,,,
6689,7292.485494,0.332910715,1.250193936,114,1,,,,,
6689,7295.380697,0.59886516,1.262200634,114,1,,,,,
6685,7297.264595,0.332560378,1.025269836,114,1,,,,,
6684,7299.175978,0.51927397,0.76455396,114,1,,,,,
6688,7309.724955,0.752188777,0.967174937,114,1,,,,,
6687,7316.630269,0.379790856,1.049063725,114,1,,,,,
6691,7318.232802,0.693304022,0.900616575,114,1,,,,,
6689,7323.631214,0.599189512,1.416216334,114,1,,,,,
6693,7330.040206,0.386683457,0.471966448,114,1,,,,,
6692,7330.37484,0.266178383,1.055578878,114,1,,,,,
6688,7335.808097,0.429964644,0.815378442,114,1,,,,,
6684,7339.971394,0.599839307,0.682820122,114,1,,,,,
6686,7354.677379,0.585751803,0.910207626,114,1,,,,,
6688,7357.298119,0.60002665,1.243421903,114,1,,,,,
6692,7374.239997,0.599068156,1.262880951,114,1,,,,,
6684,7383.947882,0.59715157,1.21742855,114,1,,,,,
6692,7404.842383,0.270023299,0.963432372,114,1,,,,,
6685,7408.557927,0.587982982,1.240738475,114,1,,,,,
6685,7415.57048,0.752153917,1.186053403,114,1,,,,,
6689,7418.539833,0.900798375,1.06648662,114,1,,,,,
6688,7426.20245,0.263682503,0.640912506,114,1,,,,,
6684,7428.385127,0.865040118,1.060457904,114,1,,,,,
6686,7428.849964,0.86500388,1.386276895,114,1,,,,,
6691,7430.25055,0.601381672,0.817481098,114,1,,,,,
6689,7435.647136,0.386674179,1.07784154,114,1,,,,,
6689,7449.24849,0.622779558,0.440012274,114,1,,,,,
6689,7453.43419,0.914728545,1.042907691,114,1,,,,,
6690,7470.778117,0.622942013,1.170821409,114,1,,,,,
6691,7478.336398,0.333618853,1.01274818,114,1,,,,,
6684,7478.47199,0.265969757,0.984698258,114,1,,,,,
6689,7485.985305,0.587734124,0.824388696,114,1,,,,,
6692,7488.248094,0.865000039,0.729332935,114,1,,,,,
6684,7494.358839,0.332635546,0.882546333,114,1,,,,,
6693,7501.201776,0.751363967,1.427331139,114,1,,,,,
6693,7511.248797,0.622554653,1.241245152,114,1,,,,,
6688,7515.636805,0.882015396,1.231148531,114,1,,,,,
6688,7516.343845,0.75298397,1.036464025,114,1,,,,,
6684,7517.701155,0.598720164,0.843435911,114,1,,,,,
6692,7523.680524,0.267483466,0.963802783,114,1,,,,,
6689,7525.392214,0.930189671,0.901109609,114,1,,,,,
6687,7534.072802,0.753064207,1.29620242,114,1,,,,,
6690,7539.559421,0.62209946,1.133080009,114,1,,,,,
6685,7541.060002,0.598992859,0.902687631,114,1,,,,,
6692,7543.347773,0.601486876,0.647775406,114,1,,,,,
6693,7548.594518,0.533112062,0.472254862,114,1,,,,,
6692,7548.93456,0.275806504,1.2741677,114,1,,,,,
6687,7553.611495,0.644955707,0.74891262,114,1,,,,,
6690,7570.368472,0.882018332,0.639946042,114,1,,,,,
6688,7576.452364,0.599567967,0.591462798,114,1,,,,,
6690,7576.915338,0.62167085,0.563037786,114,1,,,,,
6689,7577.76618,0.622808048,0.788774844,114,1,,,,,
6686,7586.530074,0.622393022,0.869499354,114,1,,,,,
6690,7601.003269,0.751266874,1.293615182,114,1,,,,,
6692,7603.922847,0.274327812,0.797338872,114,1,,,,,
6689,7605.434067,0.550067105,1.091396855,114,1,,,,,
6684,7616.885963,0.751125028,0.509138953,114,1,,,,,
6691,7618.368768,0.270605075,0.836673986,114,1,,,,,
6691,7629.239325,0.268036126,1.234497398,114,1,,,,,
6686,7641.159251,0.600712537,0.585487312,114,1,,,,,
6687,7643.917598,0.622647097,1.017399408,114,1,,,,,
6693,7653.653709,0.386670923,1.129531543,114,1,,,,,
6688,7664.519826,0.274852629,1.311717206,114,1,,,,,
6690,7689.507485,0.717422137,1.095066982,114,1,,,,,
6688,7692.940868,0.599198735,0.779674876,114,1,,,,,
6689,7692.982392,0.276038036,0.516190981,114,1,,,,,
6693,7693.277616,0.428621843,1.113416858,114,1,,,,,
6690,7693.348956,0.283876637,0.737589357,114,1,,,,,
6684,7697.502185,0.62182677,0.660491258,114,1,,,,,
6689,7700.497442,0.600796914,1.146097963,114,1,,,,,
6686,7701.70635,0.269532234,1.064927642,114,1,,,,,
6693,7703.667505,0.914740585,0.790529161,114,1,,,,,
6688,7704.484536,0.754663748,0.758801286,114,1,,,,,
6688,7708.324744,0.625213707,0.942811299,114,1,,,,,
6692,7714.168784,0.550104556,1.019755837,114,1,,,,,
6690,7728.512479,0.5234018,0.801432016,114,1,,,,,
6688,7732.360346,0.266676695,1.02638126,114,1,,,,,
6690,7736.058344,0.776687573,1.225074977,114,1,,,,,
6688,7738.100992,0.523477198,1.369661648,114,1,,,,,
6686,7742.709372,0.601020324,0.451400519,114,1,,,,,
6688,7764.989705,0.60108069,0.724791669,114,1,,,,,
6685,7771.087152,0.583964857,0.668804961,114,1,,,,,
6689,7772.25295,0.637564222,0.878417319,114,1,,,,,
6684,7782.591147,0.600512358,1.016398191,114,1,,,,,
6692,7794.431603,0.550169785,1.326423446,114,1,,,,,
6692,7806.613201,0.428576479,0.861160399,114,1,,,,,
6686,7813.642842,0.899887115,0.947665887,114,1,,,,,
6693,7814.373559,0.273318476,1.392744072,114,1,,,,,
6688,7817.184412,0.754639339,0.879125633,114,1,,,,,
6688,7819.511005,0.885192314,0.795381894,114,1,,,,,
6687,7823.115122,0.600519354,1.025998907,114,1,,,,,
6685,7829.272802,0.269694544,0.892366721,114,1,,,,,
6686,7852.201773,0.600698514,1.222785638,114,1,,,,,
6688,7854.956194,0.900896074,1.106411065,114,1,,,,,
6685,7856.336716,0.38648701,0.500776409,114,1,,,,,
6686,7859.783868,0.267494187,1.346595217,114,1,,,,,
6693,7887.570747,0.428671402,0.611771974,114,1,,,,,
6687,7891.250372,0.601124779,0.743174921,114,1,,,,,
6692,7899.375771,0.601613137,1.172450144,114,1,,,,,
6692,7900.690831,0.268330045,0.753550265,114,1,,,,,
6692,7902.986247,0.601841226,0.824368403,114,1,,,,,
6685,7912.373035,0.600859178,0.749698747,114,1,,,,,
6692,7920.699007,0.266543057,0.653207995,114,1,,,,,
6687,7928.092716,0.598571954,1.104074137,114,1,,,,,
6687,7928.599577,0.777083968,1.037254925,114,1,,,,,
6692,7930.360849,0.71783139,0.705548636,114,1,,,,,
6692,7935.063998,0.777235236,0.742067165,114,1,,,,,
6691,7940.586966,0.272947986,0.844010225,114,1,,,,,
6691,7945.61125,0.600589453,1.418606382,114,1,,,,,
6691,7961.115269,0.777022778,0.700618029,114,1,,,,,
6692,7968.009147,0.386089548,0.563202361,114,1,,,,,
6685,7983.608054,0.690358245,1.143201036,114,1,,,,,
6686,7985.250282,0.587502264,0.963521619,114,1,,,,,
6688,7999.114251,0.386555143,0.874553633,114,1,,,,,
6687,8020.711581,0.386080816,1.280221974,114,1,,,,,
6693,8022.591064,0.385890242,0.826221512,114,1,,,,,
6687,8023.6707,0.42989645,0.799042369,114,1,,,,,
6686,8032.065793,0.601793458,0.814906412,114,1,,,,,
6686,8032.377199,0.717689778,0.979979294,114,1,,,,,
6685,8037.206879,0.386031771,0.884933108,114,1,,,,,
6687,8041.584389,0.600586908,1.392916441,114,1,,,,,
6688,8042.791681,0.551162646,1.376443473,114,1,,,,,
6686,8043.941374,0.385978337,0.839888754,114,1,,,,,
6684,8048.767857,0.272775319,0.704400388,114,1,,,,,
6690,8061.033541,0.885224077,1.324550651,114,1,,,,,
6687,8061.122384,0.600622422,1.079720839,114,1,,,,,
6692,8061.814838,0.75318826,0.928447102,114,1,,,,,
6688,8062.203577,0.265881167,1.085951742,114,1,,,,,
6690,8063.467565,0.601581637,1.418524915,114,1,,,,,
6687,8063.500762,0.77723873,0.742172576,114,1,,,,,
6689,8078.696424,0.598627116,1.224823149,114,1,,,,,
6686,8083.164103,0.386150823,0.954430197,114,1,,,,,
6693,8084.38886,0.386321667,1.410817277,114,1,,,,,
6688,8095.683549,0.716644798,0.940713628,114,1,,,,,
6693,8095.848733,0.602011106,1.100602613,114,1,,,,,
6685,8103.839956,0.386128039,0.645996464,114,1,,,,,
6688,8108.094725,0.272876528,0.766682492,114,1,,,,,
6684,8116.658866,0.284497035,0.999793149,114,1,,,,,
6693,8126.106439,0.881970619,0.586193233,114,1,,,,,
6688,8148.521369,0.430426228,0.930533481,114,1,,,,,
6691,8157.809003,0.430373272,0.661878519,114,1,,,,,
6692,8174.268576,0.274179482,0.782079485,114,1,,,,,
6692,8178.467417,0.522053521,1.318272799,114,1,,,,,
6687,8181.685933,0.753240185,0.963205506,114,1,,,,,
6690,8182.092235,0.430036838,0.728962333,114,1,,,,,
6685,8202.137858,0.38622375,0.744670359,114,1,,,,,
6693,8220.624798,0.283891355,0.638569594,114,1,,,,,
6693,8224.783842,0.331086451,1.356053848,114,1,,,,,
6687,8231.263977,0.387354522,0.718027104,114,1,,,,,
6692,8245.196653,0.551061773,0.499676354,114,1,,,,,
6690,8245.349149,0.428407634,1.171255698,114,1,,,,,
6691,8247.134864,0.522047457,0.903663908,114,1,,,,,
6690,8272.042932,0.602898064,0.838442384,114,1,,,,,
6690,8278.86655,0.522933206,0.99982913,114,1,,,,,
6691,8292.516127,0.598610086,1.102704027,114,1,,,,,
6684,8306.554237,0.512567403,1.202082576,114,1,,,,,
6689,8312.039343,0.276171073,0.876202453,114,1,,,,,
6691,8321.772842,0.272017331,0.539187323,114,1,,,,,
6692,8322.766605,0.602000053,0.965547947,114,1,,,,,
6688,8327.381851,0.50189088,1.050937891,114,1,,,,,
