process4482-459.9999830095539 {'r': 0.6805381684185458, 'lambda': 0.9330713200555765, 'epoch': 114, 'n': 1},,,,,
process4132-459.9999853770188 {'r': 0.6805375854493859, 'lambda': 0.9330713432547066, 'epoch': 114, 'n': 1},,,,,
process4128-459.9999946449626 {'r': 0.6805384675425376, 'lambda': 0.9330713759154287, 'epoch': 114, 'n': 1},,,,,
process4477-459.9999862670806 {'r': 0.6805442570520561, 'lambda': 0.9330713998133392, 'epoch': 114, 'n': 1},,,,,
process4480-459.99996587064277 {'r': 0.68053556114411, 'lambda': 0.9330714030423968, 'epoch': 114, 'n': 1},,,,,
process4475-459.99998230934204 {'r': 0.6805349013647278, 'lambda': 0.9330714141263218, 'epoch': 114, 'n': 1},,,,,
process4481-459.99998441530886 {'r': 0.6805394425490682, 'lambda': 0.9330714765944552, 'epoch': 114, 'n': 1},,,,,
process4481-459.999997130306 {'r': 0.6805432713384697, 'lambda': 0.9330714809661875, 'epoch': 114, 'n': 1},,,,,
process4126-300.3578530192377 {'r': 0.6805413956886129, 'lambda': 0.933071486214835, 'epoch': 114, 'n': 1},,,,,
process4126-459.9999915314977 {'r': 0.6805441229537336, 'lambda': 0.9330714867811314, 'epoch': 114, 'n': 1},,,,,
process4126-459.99998916465825 {'r': 0.6805446907762434, 'lambda': 0.9330715118835937, 'epoch': 114, 'n': 1},,,,,
process4482-459.9999966647353 {'r': 0.6805432546931459, 'lambda': 0.9330715463213235, 'epoch': 114, 'n': 1},,,,,
process4477-459.99999205011864 {'r': 0.6805427114426728, 'lambda': 0.9330715500316211, 'epoch': 114, 'n': 1},,,,,
process4481-459.9999851967173 {'r': 0.6805435142672155, 'lambda': 0.9330715558649189, 'epoch': 114, 'n': 1},,,,,
process4127-459.99999652157067 {'r': 0.6805432409664702, 'lambda': 0.9330715656492653, 'epoch': 114, 'n': 1},,,,,
process4130-459.99999131221426 {'r': 0.6805420435666351, 'lambda': 0.9330715972499329, 'epoch': 114, 'n': 1},,,,,
process4476-459.9999931861347 {'r': 0.6805383393244272, 'lambda': 0.9330715984552104, 'epoch': 114, 'n': 1},,,,,
process4129-459.9999793619665 {'r': 0.6805381080738709, 'lambda': 0.9330716127574125, 'epoch': 114, 'n': 1},,,,,
process4477-459.99998464841616 {'r': 0.6805390555890696, 'lambda': 0.9330716144249148, 'epoch': 114, 'n': 1},,,,,
process4483-459.99998035875626 {'r': 0.680537728828528, 'lambda': 0.9330716175112214, 'epoch': 114, 'n': 1},,,,,
process4482-459.9999884614227 {'r': 0.6805433824825746, 'lambda': 0.9330716323993241, 'epoch': 114, 'n': 1},,,,,
process4128-459.999983856484 {'r': 0.6805405912863903, 'lambda': 0.9330716632753725, 'epoch': 114, 'n': 1},,,,,
process4481-459.999989067373 {'r': 0.6805433954583247, 'lambda': 0.9330716682568102, 'epoch': 114, 'n': 1},,,,,
process4479-459.9999817338627 {'r': 0.6805445383404527, 'lambda': 0.9330717142861781, 'epoch': 114, 'n': 1},,,,,
process4481-459.99998348039907 {'r': 0.6805446328572937, 'lambda': 0.9330717205273598, 'epoch': 114, 'n': 1},,,,,
process4479-459.99999005999507 {'r': 0.6805441697802155, 'lambda': 0.9330717273714004, 'epoch': 114, 'n': 1},,,,,
process4125-459.99998452622117 {'r': 0.6805406084285778, 'lambda': 0.9330717627666578, 'epoch': 114, 'n': 1},,,,,
process4132-459.99999599294387 {'r': 0.680538638725566, 'lambda': 0.9330717715209972, 'epoch': 114, 'n': 1},,,,,
process4477-459.999989177085 {'r': 0.6805422934347132, 'lambda': 0.9330717752350816, 'epoch': 114, 'n': 1},,,,,
process4133-459.99998325948764 {'r': 0.6805390500289785, 'lambda': 0.9330717814696308, 'epoch': 114, 'n': 1},,,,,
process4124-459.99996316342094 {'r': 0.6805351802163456, 'lambda': 0.933071792671608, 'epoch': 114, 'n': 1},,,,,
process4475-459.99999445648984 {'r': 0.6805383419937681, 'lambda': 0.933071886644405, 'epoch': 114, 'n': 1},,,,,
process4125-459.99998702802947 {'r': 0.6805408869927005, 'lambda': 0.9330719017038932, 'epoch': 114, 'n': 1},,,,,
process4484-459.99999701780087 {'r': 0.6805431340191546, 'lambda': 0.9330719778535511, 'epoch': 114, 'n': 1},,,,,
process4127-300.3578530189375 {'r': 0.6805415350678623, 'lambda': 0.9330719993850684, 'epoch': 114, 'n': 1},,,,,
process4479-459.9999500608112 {'r': 0.6805410622482998, 'lambda': 0.9330720172687608, 'epoch': 114, 'n': 1},,,,,
process4129-459.9999829023433 {'r': 0.6805435373317031, 'lambda': 0.9330720581132513, 'epoch': 114, 'n': 1},,,,,
process4133-459.9999972963596 {'r': 0.680543219422865, 'lambda': 0.9330720929627578, 'epoch': 114, 'n': 1},,,,,
process4127-459.9999814106528 {'r': 0.6805389606915181, 'lambda': 0.9330721203403614, 'epoch': 114, 'n': 1},,,,,
process4482-459.9999951414998 {'r': 0.6805436349609533, 'lambda': 0.933072126387119, 'epoch': 114, 'n': 1},,,,,
process4483-459.99998222029654 {'r': 0.6805436930471355, 'lambda': 0.9330721479002669, 'epoch': 114, 'n': 1},,,,,
process4482-459.99999162008135 {'r': 0.6805402631312611, 'lambda': 0.9330721488993414, 'epoch': 114, 'n': 1},,,,,
process4128-459.99996441579714 {'r': 0.6805351833639736, 'lambda': 0.9330721561590656, 'epoch': 114, 'n': 1},,,,,
process4477-459.99998090511116 {'r': 0.6805446143697481, 'lambda': 0.9330721594591234, 'epoch': 114, 'n': 1},,,,,
process4484-459.99999665042446 {'r': 0.6805429059139152, 'lambda': 0.9330722017153849, 'epoch': 114, 'n': 1},,,,,
process4128-300.3578530203123 {'r': 0.6805414324683243, 'lambda': 0.9330722132331127, 'epoch': 114, 'n': 1},,,,,
process4129-459.9999834121996 {'r': 0.6805406485053095, 'lambda': 0.9330722371610088, 'epoch': 114, 'n': 1},,,,,
process4483-459.99999740602857 {'r': 0.6805447714104106, 'lambda': 0.9330722564775593, 'epoch': 114, 'n': 1},,,,,
process4132-459.99997161396624 {'r': 0.6805411684785949, 'lambda': 0.933072310428789, 'epoch': 114, 'n': 1},,,,,
process4133-300.3578530185355 {'r': 0.680541411866555, 'lambda': 0.9330723130868848, 'epoch': 114, 'n': 1},,,,,
process4483-459.99998761181786 {'r': 0.6805417944091279, 'lambda': 0.9330723131272127, 'epoch': 114, 'n': 1},,,,,
process4132-459.99998458949074 {'r': 0.6805406500991855, 'lambda': 0.9330723325179898, 'epoch': 114, 'n': 1},,,,,
process4477-459.99997404503273 {'r': 0.6805411295026995, 'lambda': 0.933072353136385, 'epoch': 114, 'n': 1},,,,,
process4129-459.9999839898093 {'r': 0.6805405857707532, 'lambda': 0.933072377961366, 'epoch': 114, 'n': 1},,,,,
process4124-459.9999871319977 {'r': 0.6805410053871133, 'lambda': 0.9330724035938478, 'epoch': 114, 'n': 1},,,,,
process4126-459.99995890957246 {'r': 0.6805352850019564, 'lambda': 0.9330724143432887, 'epoch': 114, 'n': 1},,,,,
process4476-459.99998447946194 {'r': 0.6805393453128232, 'lambda': 0.9330724369337106, 'epoch': 114, 'n': 1},,,,,
process4129-459.99997578289157 {'r': 0.680538796068613, 'lambda': 0.9330724870015265, 'epoch': 114, 'n': 1},,,,,
process4479-459.99998735546535 {'r': 0.6805418561543236, 'lambda': 0.9330725073574027, 'epoch': 114, 'n': 1},,,,,
process4482-459.99999591218835 {'r': 0.6805436543030225, 'lambda': 0.9330725212165434, 'epoch': 114, 'n': 1},,,,,
process4480-459.99997216799704 {'r': 0.6805399230076383, 'lambda': 0.9330725284971204, 'epoch': 114, 'n': 1},,,,,
process4481-459.99996915353165 {'r': 0.6805397338480988, 'lambda': 0.9330725319598461, 'epoch': 114, 'n': 1},,,,,
