process,ans,r,lambda,epoch,n5447,10367.98081,0.680542927,0.933076487,114,1
5447,10352.40151,0.680543147,0.933075883,114,1,,,,,
5451,10352.42655,0.68054311,0.933073678,114,1,,,,,
5451,10367.88867,0.680543096,0.93307303,114,1,,,,,
5453,10367.90485,0.680543066,0.933074825,114,1,,,,,
6368,10367.93001,0.68054302,0.933070971,114,1,,,,,
6373,10367.9328,0.680543015,0.933074944,114,1,,,,,
5444,10367.93773,0.680543006,0.933071983,114,1,,,,,
6369,10367.95296,0.680542978,0.933068188,114,1,,,,,
5444,10367.95855,0.680542968,0.933073592,114,1,,,,,
5446,10367.96,0.680542965,0.93307632,114,1,,,,,
5448,10367.96423,0.680542957,0.933071558,114,1,,,,,
5452,10367.96515,0.680542956,0.933075499,114,1,,,,,
5447,10367.97217,0.680542943,0.933072029,114,1,,,,,
5446,10367.97236,0.680542943,0.933074275,114,1,,,,,
5453,10367.98484,0.68054292,0.933072784,114,1,,,,,
5448,10367.98535,0.680542919,0.933074027,114,1,,,,,
6372,10367.99446,0.680542902,0.93307844,114,1,,,,,
5445,10367.99503,0.680542901,0.933077791,114,1,,,,,
5445,10367.9994,0.680542893,0.933071471,114,1,,,,,
5452,10368.00349,0.680542886,0.933070132,114,1,,,,,
6371,10368.00975,0.680542874,0.933078239,114,1,,,,,
5453,10368.02179,0.680542852,0.933077485,114,1,,,,,
6365,10382.10264,0.680547078,0.933073356,114,1,,,,,
6369,10382.12907,0.680547013,0.933073277,114,1,,,,,
6364,10463.37247,0.680544088,0.933065098,114,1,,,,,
5445,10463.39817,0.680544054,0.933074739,114,1,,,,,
5447,10463.41327,0.680544034,0.933075695,114,1,,,,,
5448,10463.43421,0.680544006,0.933073094,114,1,,,,,
5450,10463.43736,0.680544002,0.933074595,114,1,,,,,
5445,10463.44018,0.680543998,0.933074665,114,1,,,,,
5451,10463.447,0.680543989,0.933079472,114,1,,,,,
5450,10463.45074,0.680543984,0.933073021,114,1,,,,,
5447,10463.45712,0.680543976,0.933075805,114,1,,,,,
5445,10463.4579,0.680543974,0.933077339,114,1,,,,,
6368,10463.45908,0.680543973,0.933081445,114,1,,,,,
5444,10463.45978,0.680543972,0.933069671,114,1,,,,,
5448,10463.46304,0.680543968,0.933074445,114,1,,,,,
5452,10463.46699,0.680543962,0.933078323,114,1,,,,,
6372,10463.46828,0.680543961,0.933076808,114,1,,,,,
5448,10463.47627,0.68054395,0.933074204,114,1,,,,,
6372,10463.48137,0.680543943,0.93307386,114,1,,,,,
6368,10463.49132,0.68054393,0.933074044,114,1,,,,,
5453,10463.5086,0.680543907,0.933076597,114,1,,,,,
5447,10463.51356,0.680543901,0.933071248,114,1,,,,,
5449,10463.5156,0.680543898,0.933074775,114,1,,,,,
5448,10463.51731,0.680543896,0.93307479,114,1,,,,,
5447,10463.5342,0.680543873,0.93307823,114,1,,,,,
5452,10463.54032,0.680543865,0.933074882,114,1,,,,,
6372,10562.56697,0.680547879,0.933070458,114,1,,,,,
6371,10562.57786,0.680547864,0.933072708,114,1,,,,,
6373,10660.57545,0.680546964,0.933080557,114,1,,,,,
6371,10660.58165,0.680546956,0.933078483,114,1,,,,,
5449,10885.29814,0.680542809,0.933071086,114,1,,,,,
5444,10885.31578,0.680542791,0.933076897,114,1,,,,,
5447,10885.32431,0.680542782,0.933069857,114,1,,,,,
5450,10885.33044,0.680542776,0.933075337,114,1,,,,,
6369,10885.33393,0.680542773,0.933066472,114,1,,,,,
6372,10885.33791,0.680542769,0.933075949,114,1,,,,,
5445,10885.33875,0.680542768,0.933072239,114,1,,,,,
5451,10885.35711,0.680542749,0.933072201,114,1,,,,,
5450,10885.36005,0.680542746,0.933076285,114,1,,,,,
5448,10885.36427,0.680542742,0.933077836,114,1,,,,,
6365,10885.36884,0.680542736,0.933065899,114,1,,,,,
5446,10885.37151,0.680542733,0.933079243,114,1,,,,,
5453,10886.45302,0.680541864,0.93307908,114,1,,,,,
5447,10886.45335,0.680541863,0.933071525,114,1,,,,,
5450,10886.45359,0.680541862,0.933078425,114,1,,,,,
5446,10886.45658,0.680541854,0.933078908,114,1,,,,,
5451,10886.46154,0.68054184,0.933072637,114,1,,,,,
5449,10886.47046,0.680541815,0.933078908,114,1,,,,,
5451,10886.47223,0.68054181,0.933072437,114,1,,,,,
6372,10886.47251,0.680541809,0.933076806,114,1,,,,,
5450,10886.47342,0.680541807,0.933075373,114,1,,,,,
5448,10886.4767,0.680541798,0.933077445,114,1,,,,,
5448,10886.47905,0.680541791,0.933069734,114,1,,,,,
5448,10886.49022,0.68054176,0.933070365,114,1,,,,,
5449,10886.49061,0.680541759,0.933078196,114,1,,,,,
5450,10886.49537,0.680541746,0.933078598,114,1,,,,,
5450,10886.49805,0.680541739,0.933071142,114,1,,,,,
5453,10886.50058,0.680541732,0.933071378,114,1,,,,,
5449,10886.50274,0.680541726,0.933076614,114,1,,,,,
5453,10886.50612,0.680541716,0.933071395,114,1,,,,,
5453,10886.50794,0.680541711,0.933076542,114,1,,,,,
5449,10886.51072,0.680541703,0.933075613,114,1,,,,,
5445,10886.51166,0.680541701,0.933073501,114,1,,,,,
5445,10886.51264,0.680541698,0.933071645,114,1,,,,,
6371,10903.31917,0.680547845,0.933076362,114,1,,,,,
6370,10903.35863,0.680547787,0.933079759,114,1,,,,,
6370,10976.90215,0.680549643,0.933064711,114,1,,,,,
6369,11015.71175,0.680546879,0.933079274,114,1,,,,,
6365,11035.62073,0.680547648,0.933070212,114,1,,,,,
6367,11119.00343,0.680549835,0.933077109,114,1,,,,,
6369,11119.02191,0.680549808,0.933070469,114,1,,,,,
6364,11119.03742,0.680549786,0.933078942,114,1,,,,,
6367,11119.09161,0.680549709,0.933080581,114,1,,,,,
6365,11119.10466,0.68054969,0.933082545,114,1,,,,,
6369,11199.73277,0.680547635,0.933065647,114,1,,,,,
6369,11220.67703,0.680547714,0.933079425,114,1,,,,,
6373,11220.68423,0.680547704,0.933071798,114,1,,,,,
6366,11220.69708,0.680547685,0.933072082,114,1,,,,,
5453,11266.02496,0.680542466,0.933069964,114,1,,,,,
5446,11266.03005,0.680542459,0.933072957,114,1,,,,,
5451,11266.03729,0.680542447,0.933076765,114,1,,,,,
5444,11266.03867,0.680542445,0.933073293,114,1,,,,,
6366,11266.04328,0.680542438,0.933069753,114,1,,,,,
6364,11266.04832,0.680542431,0.933081314,114,1,,,,,
6372,11266.05618,0.680542419,0.933079709,114,1,,,,,
5453,11266.05947,0.680542414,0.933078063,114,1,,,,,
6372,11266.06424,0.680542406,0.933084528,114,1,,,,,
5449,11266.06461,0.680542406,0.933071348,114,1,,,,,
5449,11266.07729,0.680542387,0.933071377,114,1,,,,,
6371,11329.65873,0.680547575,0.933076214,114,1,,,,,
6373,11329.66026,0.680547571,0.933073318,114,1,,,,,
6369,11329.70253,0.680547469,0.933077205,114,1,,,,,
6365,11557.20882,0.680542481,0.933068506,114,1,,,,,
5452,11557.21145,0.680542477,0.933076564,114,1,,,,,
5445,11557.21216,0.680542476,0.933076647,114,1,,,,,
5450,11564.07752,0.680541677,0.933071564,114,1,,,,,
6365,11564.08791,0.680541664,0.933078033,114,1,,,,,
5450,11564.09754,0.680541652,0.933076355,114,1,,,,,
5453,11564.09844,0.680541651,0.933078555,114,1,,,,,
5446,11564.09882,0.680541651,0.933079378,114,1,,,,,
5445,11819.34293,0.680541644,0.933072842,114,1,,,,,
5450,11819.34572,0.680541639,0.933078512,114,1,,,,,
5453,11819.34981,0.680541633,0.933074343,114,1,,,,,
5449,11819.36424,0.68054161,0.933071874,114,1,,,,,
5451,11819.3661,0.680541607,0.933069977,114,1,,,,,
5445,11819.37023,0.680541601,0.933074709,114,1,,,,,
5448,11819.37117,0.680541599,0.93307184,114,1,,,,,
6371,11819.37905,0.680541587,0.933083647,114,1,,,,,
5449,11844.81139,0.680542331,0.933077886,114,1,,,,,
5448,11844.81473,0.680542327,0.933076864,114,1,,,,,
6372,11844.81991,0.68054232,0.933065123,114,1,,,,,
6373,11844.83145,0.680542305,0.93306889,114,1,,,,,
6364,11844.83171,0.680542304,0.93307385,114,1,,,,,
6364,12063.48821,0.680547196,0.933082122,114,1,,,,,
6372,12063.52371,0.680547137,0.933070501,114,1,,,,,
6366,12063.55092,0.680547091,0.933068135,114,1,,,,,
5447,12143.62327,0.680542294,0.933070088,114,1,,,,,
6370,12143.62938,0.680542283,0.933074188,114,1,,,,,
6367,12143.63479,0.680542273,0.933075343,114,1,,,,,
6367,12143.64585,0.680542254,0.93306958,114,1,,,,,
5448,12143.66295,0.680542223,0.933079443,114,1,,,,,
5447,12143.6644,0.68054222,0.933076029,114,1,,,,,
5449,12143.66859,0.680542213,0.933079172,114,1,,,,,
5446,12143.68291,0.680542187,0.933072797,114,1,,,,,
5447,12143.6855,0.680542183,0.933078848,114,1,,,,,
5448,12143.6911,0.680542172,0.933071052,114,1,,,,,
6373,12143.6982,0.68054216,0.933079026,114,1,,,,,
6370,12143.7049,0.680542148,0.933075908,114,1,,,,,
6373,12143.72045,0.68054212,0.933070307,114,1,,,,,
5445,12143.7409,0.680542083,0.933075724,114,1,,,,,
6373,12143.74278,0.68054208,0.933081146,114,1,,,,,
6368,12143.75002,0.680542067,0.9330756,114,1,,,,,
6369,12143.7537,0.68054206,0.933073674,114,1,,,,,
6371,12143.76632,0.680542037,0.933073696,114,1,,,,,
6372,12143.76646,0.680542037,0.93307782,114,1,,,,,
5451,12143.76741,0.680542035,0.93307589,114,1,,,,,
6368,12143.76927,0.680542032,0.933073881,114,1,,,,,
5446,12143.77078,0.680542029,0.933070019,114,1,,,,,
5450,12143.77319,0.680542025,0.933071338,114,1,,,,,
5452,12143.77366,0.680542024,0.933075804,114,1,,,,,
5452,12143.7756,0.680542021,0.933073194,114,1,,,,,
5453,12143.77694,0.680542018,0.933072068,114,1,,,,,
5449,12143.77828,0.680542016,0.933073432,114,1,,,,,
5448,12143.7836,0.680542006,0.933072657,114,1,,,,,
6366,12143.78633,0.680542001,0.933076894,114,1,,,,,
5448,12143.78984,0.680541995,0.933073998,114,1,,,,,
6371,12143.79338,0.680541989,0.93308364,114,1,,,,,
5444,12143.79342,0.680541989,0.93307717,114,1,,,,,
5448,12143.79552,0.680541985,0.933073966,114,1,,,,,
5444,12143.80389,0.68054197,0.933076883,114,1,,,,,
5448,12143.81181,0.680541956,0.933078707,114,1,,,,,
6369,12143.81347,0.680541953,0.933073538,114,1,,,,,
5444,12143.81375,0.680541952,0.933075164,114,1,,,,,
6372,12143.82459,0.680541933,0.933071535,114,1,,,,,
5447,12143.82615,0.68054193,0.933070256,114,1,,,,,
5448,12143.84114,0.680541903,0.933078765,114,1,,,,,
5448,12143.84264,0.6805419,0.933078031,114,1,,,,,
6371,12143.84987,0.680541887,0.933068563,114,1,,,,,
6372,13406.6558,0.680546025,0.933077947,114,1,,,,,
6373,13406.65668,0.680546022,0.933069749,114,1,,,,,
6367,13406.65711,0.680546021,0.933075683,114,1,,,,,
6370,13693.70191,0.680546003,0.933078189,114,1,,,,,
5451,13783.85791,0.680541535,0.933072387,114,1,,,,,
6369,14165.86856,0.680546725,0.933064991,114,1,,,,,
6364,14165.88909,0.680546682,0.933074751,114,1,,,,,
6365,14165.89543,0.680546669,0.933083178,114,1,,,,,
6367,14165.9296,0.68054663,0.93307774,114,1,,,,,
6370,14165.96577,0.680546592,0.93308394,114,1,,,,,
6365,14165.96799,0.68054659,0.933083033,114,1,,,,,
6373,14165.99965,0.680546557,0.933065742,114,1,,,,,
6372,14166.02798,0.680546528,0.933082735,114,1,,,,,
6373,14166.03666,0.680546513,0.93306864,114,1,,,,,
6372,14166.05578,0.680546474,0.933078241,114,1,,,,,
6369,14166.0726,0.680546439,0.933074465,114,1,,,,,
6372,14166.14909,0.680546334,0.933081093,114,1,,,,,
6371,14166.22781,0.680546253,0.933083692,114,1,,,,,
6372,14166.28552,0.68054616,0.933067918,114,1,,,,,
6366,14166.28679,0.680546158,0.933070452,114,1,,,,,
6369,14218.07779,0.680546101,0.933065856,114,1,,,,,
6365,14394.48789,0.680546825,0.933082771,114,1,,,,,
6366,14394.52012,0.680546783,0.93307788,114,1,,,,,
6372,14394.52768,0.680546774,0.933075541,114,1,,,,,
6371,14753.48986,0.68054803,0.933065655,114,1,,,,,
6371,14753.50263,0.680548013,0.933080983,114,1,,,,,
6371,14913.46584,0.680547944,0.933071646,114,1,,,,,
5452,15244.58379,0.680541523,0.933076196,114,1,,,,,
5451,15244.58941,0.680541514,0.933071834,114,1,,,,,
5449,15244.59516,0.680541505,0.933074557,114,1,,,,,
5449,15244.60322,0.680541493,0.933073294,114,1,,,,,
6366,15287.33138,0.680541548,0.933073508,114,1,,,,,
5452,15287.33186,0.680541547,0.933074583,114,1,,,,,
5451,15287.33467,0.68054154,0.933077484,114,1,,,,,
5447,15601.76284,0.68054144,0.933074198,114,1,,,,,
5449,15601.76778,0.680541433,0.933073441,114,1,,,,,
5452,15601.78376,0.680541409,0.933074361,114,1,,,,,
5446,15601.78517,0.680541406,0.933077262,114,1,,,,,
5448,15601.79872,0.680541386,0.93307136,114,1,,,,,
6368,15601.80256,0.68054138,0.93308346,114,1,,,,,
5444,15601.80357,0.680541379,0.933077114,114,1,,,,,
5450,15601.80899,0.68054137,0.933072085,114,1,,,,,
5444,15601.81971,0.680541354,0.933070379,114,1,,,,,
5453,15601.82338,0.680541349,0.93307074,114,1,,,,,
6365,15679.39708,0.680533621,0.933080765,114,1,,,,,
6367,15679.40683,0.680533608,0.933074234,114,1,,,,,
6367,15679.44377,0.680533561,0.933070334,114,1,,,,,
6367,15679.44986,0.680533553,0.933070421,114,1,,,,,
6367,15765.86825,0.680533842,0.933083917,114,1,,,,,
6364,15765.87956,0.680533827,0.933067033,114,1,,,,,
6369,15889.56875,0.680534163,0.933069083,114,1,,,,,
6371,15889.57275,0.680534158,0.933065789,114,1,,,,,
6369,15889.63532,0.680534072,0.933070604,114,1,,,,,
6371,15889.64254,0.680534062,0.933066329,114,1,,,,,
6372,15889.6442,0.68053406,0.933067372,114,1,,,,,
6371,15889.65289,0.680534048,0.933083665,114,1,,,,,
6368,15889.65308,0.680534048,0.93307225,114,1,,,,,
6371,15889.67567,0.680534017,0.933071405,114,1,,,,,
6364,15889.67776,0.680534014,0.933083752,114,1,,,,,
6368,16106.28185,0.680533899,0.933066632,114,1,,,,,
6371,16106.40973,0.680533416,0.933076761,114,1,,,,,
6367,16421.71262,0.680533723,0.933080935,114,1,,,,,
6372,16421.7359,0.680533696,0.933080183,114,1,,,,,
6370,16612.6574,0.680533492,0.93308367,114,1,,,,,
6373,16700.36802,0.68054813,0.933075211,114,1,,,,,
6364,16700.36815,0.680548129,0.933070024,114,1,,,,,
6373,16700.40533,0.680548049,0.933072595,114,1,,,,,
6372,17078.82969,0.680548367,0.933073519,114,1,,,,,
6366,17078.83815,0.680548336,0.933073216,114,1,,,,,
6366,17078.85938,0.680548301,0.933072928,114,1,,,,,
6368,17081.04884,0.680533229,0.933081185,114,1,,,,,
6371,17081.04952,0.680533228,0.933076579,114,1,,,,,
6366,17081.05989,0.680533213,0.933075959,114,1,,,,,
6371,18265.81366,0.680548512,0.933072331,114,1,,,,,
6365,18265.81502,0.680548503,0.933070065,114,1,,,,,
6372,18265.83866,0.680548443,0.93307688,114,1,,,,,
6368,18516.13224,0.680549401,0.933078438,114,1,,,,,
6369,18570.75578,0.680549484,0.933069361,114,1,,,,,
6370,18631.39376,0.68054924,0.933073576,114,1,,,,,
6369,18631.39951,0.680549231,0.933068021,114,1,,,,,
6365,18641.21009,0.680549382,0.93307085,114,1,,,,,
6368,18641.25237,0.680549319,0.933066613,114,1,,,,,
6369,18703.78511,0.680548673,0.933068183,114,1,,,,,
6369,18703.81204,0.680548622,0.933077068,114,1,,,,,
6368,18786.01526,0.680549181,0.933071315,114,1,,,,,
6371,18786.08276,0.680549111,0.933078016,114,1,,,,,
6365,18786.1066,0.68054907,0.933077673,114,1,,,,,
6365,18786.11271,0.680549059,0.933067699,114,1,,,,,
6373,18786.1412,0.680549022,0.933082996,114,1,,,,,
6373,18786.19319,0.680548971,0.933072751,114,1,,,,,
6367,18786.21383,0.680548949,0.933075601,114,1,,,,,
6369,18786.22369,0.680548932,0.933074065,114,1,,,,,
6370,18786.25622,0.680548875,0.933081829,114,1,,,,,
6371,19467.01433,0.680548784,0.933074056,114,1,,,,,
6367,19671.74532,0.680533082,0.933077178,114,1,,,,,
6370,19671.74781,0.680533077,0.933074377,114,1,,,,,
6367,19805.18364,0.680531378,0.933070248,114,1,,,,,
6369,19805.18468,0.680531374,0.933070625,114,1,,,,,
6373,19805.18678,0.680531366,0.933081638,114,1,,,,,
6367,19875.91815,0.680532819,0.933068146,114,1,,,,,
6371,19875.91886,0.680532817,0.933072226,114,1,,,,,
6364,19998.77537,0.680532641,0.933080673,114,1,,,,,
6371,19998.77654,0.680532637,0.933081042,114,1,,,,,
6370,20001.16082,0.680533129,0.933069936,114,1,,,,,
6372,20001.16224,0.680533126,0.933076277,114,1,,,,,
6369,20090.05099,0.680532803,0.933069919,114,1,,,,,
6364,20090.05604,0.680532791,0.933072836,114,1,,,,,
6369,20090.06826,0.680532762,0.93306769,114,1,,,,,
6366,20447.06901,0.680531339,0.933078554,114,1,,,,,
6368,20447.08095,0.680531314,0.933073948,114,1,,,,,
6368,20447.08239,0.680531311,0.933066389,114,1,,,,,
6368,20447.1013,0.680531272,0.933065109,114,1,,,,,
6368,20447.1103,0.680531238,0.93306972,114,1,,,,,
6366,20447.11734,0.680531223,0.933067543,114,1,,,,,
6370,20518.24893,0.680532748,0.933078258,114,1,,,,,
6365,20518.24924,0.680532747,0.933068631,114,1,,,,,
6368,20518.25785,0.680532723,0.933073541,114,1,,,,,
6368,20732.96159,0.680531448,0.933072103,114,1,,,,,
6369,20732.9704,0.680531415,0.93308088,114,1,,,,,
6373,20873.69007,0.680531954,0.933083104,114,1,,,,,
6370,20899.35174,0.680532398,0.933065855,114,1,,,,,
6373,21041.23295,0.68053035,0.933084393,114,1,,,,,
6365,21147.84376,0.680532547,0.933068047,114,1,,,,,
6364,21147.85671,0.680532486,0.933074882,114,1,,,,,
6367,21147.85704,0.680532485,0.933080224,114,1,,,,,
6371,21161.59835,0.680532286,0.933082279,114,1,,,,,
6372,21161.60615,0.680532263,0.933076952,114,1,,,,,
6371,21161.63692,0.680532173,0.933081411,114,1,,,,,
6365,21161.64758,0.680532141,0.933081469,114,1,,,,,
6364,21194.58895,0.680532103,0.933075706,114,1,,,,,
6368,21194.59238,0.680532088,0.93306526,114,1,,,,,
6372,21194.59785,0.680532063,0.93306751,114,1,,,,,
6372,21220.04788,0.680531851,0.933068817,114,1,,,,,
6370,21220.75376,0.68053106,0.933066096,114,1,,,,,
6365,21220.75595,0.680531049,0.933064911,114,1,,,,,
6372,21220.76351,0.680531008,0.93308263,114,1,,,,,
6366,21224.42009,0.680531137,0.933075004,114,1,,,,,
6372,21224.42009,0.680531145,0.933077713,114,1,,,,,
6372,21279.23819,0.68053118,0.933081161,114,1,,,,,
6365,21340.73223,0.680530464,0.933067931,114,1,,,,,
6373,21342.63585,0.680530629,0.933083554,114,1,,,,,
6369,21342.6439,0.68053057,0.933079383,114,1,,,,,
6368,21342.6441,0.680530569,0.933080906,114,1,,,,,
6366,21363.28055,0.680531796,0.933080077,114,1,,,,,
6372,21401.80579,0.680531579,0.933077501,114,1,,,,,
6366,21401.80955,0.680531559,0.933073701,114,1,,,,,
6366,21613.80502,0.680530963,0.93307813,114,1,,,,,
6368,21613.80519,0.68053095,0.93306916,114,1,,,,,
6373,21613.80523,0.680530947,0.933081792,114,1,,,,,
6369,21613.80538,0.680530936,0.933082745,114,1,,,,,
6373,21711.53258,0.680530913,0.933082358,114,1,,,,,
6371,21711.53664,0.680530855,0.93308263,114,1,,,,,
6369,21727.73297,0.680530727,0.933079534,114,1,,,,,
6365,21727.73481,0.680530708,0.933073412,114,1,,,,,
6373,21951.84551,0.680530121,0.933075823,114,1,,,,,
6373,21976.12167,0.680530249,0.933078561,114,1,,,,,
6369,21976.122,0.680530243,0.933081241,114,1,,,,,
6371,22064.72494,0.680530071,0.933080352,114,1,,,,,
6371,22064.72522,0.680530079,0.933082791,114,1,,,,,
6373,22090.30043,0.680530172,0.933082339,114,1,,,,,
6370,22098.65152,0.680530102,0.933075555,114,1,,,,,
process,ans,r,lambda,epoch,n6369,21401.80827,0.680531565,0.933080743,114,1
