155165,3,390.0000000060743,0.5247585618864672,1.1894109798426509,8,1,
155168,1,390.00000000570304,0.5247585618093265,1.1894109797747907,8,1,
155166,4,390.0000000068477,0.5247585619253391,1.1894109797597185,8,1,
155169,2,390.0000000059382,0.5247585618753567,1.1894109798176677,8,1,
155167,0,390.0000000060802,0.5247585617971626,1.1894109797761232,8,1,
155168,6,390.000000006139,0.5247585618615005,1.189410979787101,8,1,
155165,5,390.0000000070506,0.5247585619569993,1.1894109798688672,8,1,
155166,7,390.00000000605735,0.5247585618918202,1.1894109798877308,8,1,
155169,8,390.000000006972,0.5247585619887396,1.189410979771808,8,1,
155167,9,390.0000000060761,0.5247585618893024,1.1894109797255155,8,1,
155168,10,390.00000000585,0.5247585618115436,1.1894109797183687,8,1,
155165,11,390.0000000068779,0.524758561932588,1.1894109798547252,8,1,
155167,14,390.0000000072004,0.5247585619230468,1.1894109797809114,8,1,
155169,13,390.00000000585607,0.5247585618010081,1.1894109797311283,8,1,
155166,12,390.00000000712856,0.524758561972283,1.1894109797732886,8,1,
155169,18,390.00000000598624,0.5247585618924381,1.18941097969891,8,1,
155167,17,390.0000000057546,0.5247585618064297,1.1894109797300294,8,1,
155168,15,390.0000000059936,0.5247585618825641,1.1894109797821617,8,1,
155166,19,390.0000000070925,0.5247585619209902,1.1894109797777055,8,1,
155165,16,390.00000000588574,0.5247585617929245,1.1894109798780121,8,1,
155169,20,390.00000000613664,0.5247585619035064,1.189410979853936,8,1,
155166,23,390.0000000068487,0.5247585618195386,1.1894109798048211,8,1,
155168,22,390.00000000716136,0.5247585618285526,1.1894109797084107,8,1,
155167,21,390.0000000065161,0.5247585618478162,1.1894109798386443,8,1,
155165,24,390.00000000619815,0.5247585618496425,1.189410979882534,8,1,
155169,25,390.0000000071583,0.524758561923173,1.1894109798633017,8,1,
155166,26,390.000000006857,0.5247585619497872,1.1894109798754053,8,1,
155167,28,390.00000000611215,0.5247585618603238,1.1894109798640606,8,1,
155168,27,390.00000000594844,0.5247585619166402,1.1894109798836017,8,1,
155165,29,390.00000000702295,0.5247585618254258,1.189410979894296,8,1,
155169,30,390.00000000651016,0.52475856184112,1.1894109798724573,8,1,
155166,31,390.0000000056543,0.5247585618104181,1.189410979879361,8,1,
155167,32,390.0000000061208,0.5247585618578811,1.189410979804493,8,1,
155168,33,390.00000000682115,0.5247585619341408,1.189410979859827,8,1,
155165,34,390.00000000578086,0.5247585618095384,1.1894109798100871,8,1,
155169,35,390.0000000068316,0.5247585619473529,1.1894109798138448,8,1,
155166,36,390.0000000068444,0.5247585619506538,1.1894109797870958,8,1,
155167,37,390.00000000603075,0.5247585618897511,1.1894109797154162,8,1,
155168,38,390.0000000060603,0.5247585618833761,1.1894109797542867,8,1,
155169,40,390.00000000691585,0.5247585619587911,1.189410979823409,8,1,
155165,39,390.0000000060422,0.5247585619121107,1.1894109798622972,8,1,
155167,42,390.00000000701743,0.5247585619883082,1.1894109797698393,8,1,
155166,41,390.0000000069619,0.5247585619591664,1.189410979887327,8,1,
155168,43,390.0000000061637,0.5247585618682359,1.1894109797900165,8,1,
155169,44,390.00000000702624,0.5247585618237435,1.1894109798317802,8,1,
155165,45,390.00000000618775,0.5247585619066502,1.1894109797499306,8,1,
