155086,1,390.0000083872868,0.5247585634703724,1.1894109801099861,8,1,
155085,0,390.0002428730276,0.5247585628477431,1.189410987824122,8,1,
155089,4,390.0003442974852,0.5247585569477892,1.1894109872667806,8,1,
155087,2,390.00008325364917,0.5247585648849239,1.189410981645732,8,1,
155088,3,390.00009242361534,0.5247585709006822,1.1894109881714463,8,1,
155086,5,390.00009254625894,0.5247585661717789,1.189410977403572,8,1,
155087,8,390.0000549100855,0.5247585667482402,1.1894109874848189,8,1,
155089,7,390.00013769119744,0.5247585651660026,1.189410972406979,8,1,
155085,6,390.0000000842246,0.5247585684996154,1.1894109784882907,8,1,
155088,9,390.00001057939113,0.5247585535299856,1.189410970617412,8,1,
155086,10,390.00035167628647,0.524758557223989,1.1894109838951714,8,1,
155087,11,390.0003096013137,0.5247585574855262,1.1894109811642646,8,1,
155089,12,390.0000252109163,0.5247585702227175,1.1894109863348452,8,1,
155085,13,390.000134741668,0.5247585525156794,1.1894109712329464,8,1,
155088,14,390.0000893383392,0.524758570996891,1.1894109843826408,8,1,
155086,15,390.00002954735186,0.5247585607750921,1.1894109740839092,8,1,
155087,16,390.0003546564109,0.5247585569739602,1.1894109780339652,8,1,
155089,17,390.0000317829821,0.524758570795689,1.189410989573891,8,1,
155085,18,390.000000085104,0.5247585685123062,1.189410971746012,8,1,
155088,19,390.00002183560264,0.524758555475185,1.1894109853860224,8,1,
155086,20,390.00024093133806,0.5247585560147857,1.1894109786790665,8,1,
155087,21,390.0000000869653,0.5247585684254495,1.1894109813558031,8,1,
155089,22,390.0000377805106,0.5247585559471317,1.1894109772709909,8,1,
155085,23,390.00000984996456,0.5247585623767683,1.1894109709077079,8,1,
155088,24,390.0000051591434,0.524758552148253,1.1894109782274407,8,1,
155086,25,390.00002174814136,0.5247585554738753,1.1894109809800149,8,1,
155087,26,390.0001972028232,0.5247585657933883,1.189410974187431,8,1,
155089,27,390.0001775290278,0.5247585598230023,1.189410973088039,8,1,
155085,28,390.0000516071439,0.5247585655206863,1.1894109755056577,8,1,
155088,29,390.0001340180203,0.5247585524100713,1.1894109792135101,8,1,
155086,30,390.0000318276007,0.5247585717712124,1.1894109862928945,8,1,
155088,34,390.00000328032786,0.5247585613950304,1.1894109703662175,8,1,
155087,31,390.0000083001799,0.5247585632942139,1.1894109897880716,8,1,
155089,32,390.00014298434394,0.5247585666936861,1.1894109799229364,8,1,
155085,33,390.00003081022555,0.5247585655043165,1.1894109725729483,8,1,
155085,39,390.0000084630004,0.5247585565150523,1.1894109839918259,8,1,
155086,35,390.0000016320765,0.5247585540623043,1.1894109737332044,8,1,
155087,37,390.0003787846324,0.5247585672967829,1.1894109878472374,8,1,
155089,38,390.00000875730785,0.5247585633863268,1.1894109698677224,8,1,
155088,36,390.0000327004941,0.5247585680367743,1.1894109714209495,8,1,
155087,42,390.0000103400152,0.5247585623921142,1.1894109789680944,8,1,
155085,40,390.0002571967228,0.5247585670000557,1.18941098478563,8,1,
155089,43,390.00003052958994,0.524758565273493,1.189410978092391,8,1,
155086,41,390.0003594003188,0.5247585569726748,1.1894109772154107,8,1,
155088,44,390.00000460423826,0.5247585552360987,1.1894109888832907,8,1,
155087,45,390.0000053098384,0.5247585567905101,1.189410981182203,8,1,
155085,46,390.00003726992264,0.5247585557209598,1.1894109761934604,8,1,
155089,47,390.00013183294374,0.5247585523546223,1.1894109745155503,8,1,
155088,49,390.00000627773954,0.5247585599724179,1.189410983655506,8,1,
155086,48,390.00034593474516,0.5247585568772897,1.1894109815315723,8,1,
155087,50,390.0000763884424,0.5247585533064155,1.1894109811590845,8,1,
155089,52,390.00002273019754,0.5247585657027686,1.1894109760326177,8,1,
155085,51,390.0000083644569,0.5247585634692823,1.1894109827942054,8,1,
155088,53,390.0000909844472,0.5247585644459853,1.189410985117417,8,1,
155086,54,390.0006998810597,0.5247585713972166,1.1894109773827701,8,1,
155087,55,390.00007372857243,0.5247585532153014,1.1894109890253748,8,1,
155089,56,390.0000928474193,0.5247585661743934,1.1894109806555566,8,1,
155085,57,390.00003253101835,0.5247585653196155,1.1894109886367805,8,1,
155088,58,390.00009841853165,0.5247585575354503,1.1894109706560074,8,1,
155086,59,390.00006588928704,0.5247585637663524,1.1894109702651883,8,1,
155087,60,390.00013293321314,0.5247585523720985,1.1894109772709343,8,1,
155089,61,390.0003821621964,0.5247585672881382,1.1894109710904182,8,1,
155088,63,390.00023696105137,0.5247585561004066,1.1894109796107533,8,1,
155085,62,390.00000768156184,0.5247585692642575,1.1894109728012177,8,1,
